days_per_funding,average_milestone_duration_days,funding_duration_days,amount_milestones,Fundingrounds,Fundingtotal,state,BusinessField,NumContributors,NumPartners,Status
-0.8995120481234534,0.004095805367024219,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.10448257651960516,-0.7678117807678405,1.2753673116330306,0.8314777697503969,1.8263376484685356,Successful (Acquired)
1.8250471622480346,-0.8115515755936498,0.4564100879478315,-1.0685340009850113,-0.25474234277420227,-0.015523000774279152,-0.7678117807678405,-0.6122228134056097,-0.2811796991087016,0.30320131908004455,Successful (Acquired)
1.352235614799344,0.6419738853490897,0.7288301592101301,1.629550499472406,0.4389840371791607,0.04354710264227198,-0.7678117807678405,0.9321691070805507,-0.8375084335382509,3.487940916892344,Failed
-0.898125503996038,-0.8115515755936498,-0.6795411221565302,-1.0685340009850113,-0.25474234277420227,-0.0651418876441821,0.15989793469821423,0.9321691070805507,-0.8375084335382509,-0.8045341932024943,Successful (Acquired)
-0.38926380923454373,,-0.46727325346594933,,-0.25474234277420227,0.2103610746906124,-0.7678117807678405,-1.64181742706305,0.8314777697503969,-0.6660672541671769,Successful (Acquired)
-0.09254336596762339,,-0.17518803905520464,,0.4389840371791607,-0.017176963669942584,1.458691536350691,0.7605700048043106,-0.2811796991087016,-0.9430011322378117,Successful (Acquired)
-0.4558179273504885,0.3766270610942551,-0.30995210827837993,0.7301889993199335,1.1327104171325235,-0.1114528487227582,1.1803786217108745,0.9321691070805507,0.27514903532084767,-0.6660672541671769,Successful (Acquired)
2.010844075321714,0.2040862689679587,4.176014075820107,0.7301889993199335,3.9076159369459753,0.4815030236071946,-0.7678117807678405,-0.9554210179580898,0.27514903532084767,2.380205404609805,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.013160196637617107,-0.7678117807678405,0.9321691070805507,1.387806504179946,-0.5276003151318596,Successful (Acquired)
-0.13275314566267332,-0.6939101264166294,-0.20034785455395193,-0.16917250083253882,0.4389840371791607,-0.115459247770532,0.7165237639778471,-1.55601787592493,3.613121441898143,0.026267441009409847,Failed
-0.8995120481234534,-0.03773226545147188,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.11854126113274432,1.1803786217108745,-0.6980223645437297,-0.2811796991087016,-0.38913337609654225,Successful (Acquired)
1.7515603234950123,-0.8115515755936498,1.5316307089172858,-1.0685340009850113,1.1327104171325235,-0.10311215012034118,-0.7678117807678405,0.9321691070805507,-0.8375084335382509,-0.11219949802590752,Successful (Acquired)
-0.8995120481234534,0.6602736663321818,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.11357937244575403,1.1803786217108745,-1.55601787592493,-0.8375084335382509,-0.38913337609654225,Successful (Acquired)
-0.0315354243613407,-0.3253002523286326,-0.3180495201630342,-0.16917250083253882,-0.25474234277420227,-0.060416279370858014,0.15989793469821423,0.9321691070805507,-0.2811796991087016,-0.38913337609654225,Successful (Acquired)
0.11266516488987292,-0.3723568319994407,-0.2578973175913165,0.7301889993199335,-0.25474234277420227,-0.0911327331474646,-0.7678117807678405,1.2753673116330306,-0.8375084335382509,0.026267441009409847,Successful (Acquired)
-0.8995120481234534,0.45113331223970127,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.12893759933405732,-0.7678117807678405,0.07417359569935048,0.8314777697503969,-0.5276003151318596,Successful (Acquired)
0.8114834051072928,-0.8115515755936498,0.39047401974421786,-1.0685340009850113,0.4389840371791607,-0.0178858049109412,-0.7678117807678405,0.07417359569935048,-0.2811796991087016,-0.38913337609654225,Successful (Acquired)
-0.8842600627218827,,-0.6737572565246343,,-0.25474234277420227,-0.04718457620555056,-0.7678117807678405,0.9321691070805507,-0.8375084335382509,-1.081468071273129,Failed
0.9390454648295202,0.49296138305819737,0.4702913654643817,-0.16917250083253882,0.4389840371791607,-0.061833961852855245,0.15989793469821423,-0.26902460885312957,-0.8375084335382509,-0.6660672541671769,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.1312058913052529,1.9225463940837182,1.2753673116330306,-0.8375084335382509,-0.6660672541671769,Failed
0.5632920062999155,0.48250436535357333,0.23517722752781198,2.5289119996248783,0.4389840371791607,-0.008434588364293016,-0.7678117807678405,-0.18322505771500958,0.27514903532084767,2.65713928268044,Successful (Acquired)
-0.3518271177943248,1.9125015364609086,-0.45165681625983034,1.629550499472406,-0.25474234277420227,-0.11476077451408506,1.1803786217108745,1.2753673116330306,1.387806504179946,0.9955360142566314,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.029699825594251425,1.7370044509905074,0.4173718002518305,0.8314777697503969,-0.9430011322378117,Successful (Acquired)
-0.8995120481234534,-0.16321647790696017,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.13057265979662747,-0.7678117807678405,0.5031713513899505,-0.8375084335382509,-0.38913337609654225,Failed
-0.8995120481234534,0.4668188387966373,-0.6801195087197197,0.7301889993199335,-0.9484687227275651,-0.08404432073747847,2.015317365630324,-0.9554210179580898,-0.2811796991087016,0.30320131908004455,Successful (Acquired)
-0.2977518968251197,,-0.4290997402954362,,-0.25474234277420227,-0.08971505066546738,-0.30395692303481314,0.7605700048043106,-0.8375084335382509,-0.8045341932024943,Failed
0.4149317846664553,0.5008041463366654,0.1423461841358822,-0.16917250083253882,0.4389840371791607,-0.07459310419083029,-0.7678117807678405,-1.55601787592493,-0.2811796991087016,0.7186021361859967,Successful (Acquired)
0.7782063460493204,,0.019728232739688392,,-0.25474234277420227,0.0033794323190172106,-0.7678117807678405,-1.3844187736486897,0.8314777697503969,-0.8045341932024943,Failed
0.6714424482383257,1.181817424350305,0.6305044434678991,2.5289119996248783,1.1327104171325235,0.1286080515621056,-0.7678117807678405,1.2753673116330306,-0.2811796991087016,2.5186723436451226,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.09018761149279979,2.015317365630324,0.07417359569935048,-0.8375084335382509,-1.081468071273129,Failed
0.1570345769671694,-0.48215551789799294,-0.019023666994014376,0.7301889993199335,0.4389840371791607,0.14042207224541584,-0.7678117807678405,0.3315722491137105,0.8314777697503969,0.5801351971506793,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.03678823800423756,-0.7678117807678405,-0.6122228134056097,1.387806504179946,-0.9430011322378117,Failed
1.4035377475137178,,1.24128065419611,,1.1327104171325235,-0.05956566988165968,-0.7678117807678405,-0.9554210179580898,-0.8375084335382509,-0.38913337609654225,Successful (Acquired)
-0.6014050607291176,-0.2507940011831864,-0.43141328654819455,0.7301889993199335,1.1327104171325235,-0.12021885206977438,0.15989793469821423,-0.9554210179580898,1.387806504179946,0.7186021361859967,Successful (Acquired)
0.20695016555412798,1.666761620402244,-0.21856703129442415,0.7301889993199335,-0.25474234277420227,-0.12137662609673878,2.015317365630324,0.6747704536661906,-0.8375084335382509,-0.38913337609654225,Successful (Acquired)
-0.459977559732735,0.02500984077627227,-0.4967709681886186,-0.16917250083253882,-0.25474234277420227,-0.12040788112631562,-0.7678117807678405,-0.09742550657688956,1.387806504179946,-0.6660672541671769,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.10767236210409892,-0.7678117807678405,0.5889709025280706,-0.8375084335382509,0.026267441009409847,Failed
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.10294675383077483,1.7370044509905074,-1.2986192225105697,-0.8375084335382509,-1.081468071273129,Failed
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.1312058913052529,0.15989793469821423,-1.64181742706305,-0.8375084335382509,-0.6660672541671769,Failed
-0.8995120481234534,0.5347894538766935,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.03678823800423756,2.015317365630324,0.9321691070805507,-0.8375084335382509,-0.9430011322378117,Failed
-0.5958588842194555,2.6340357580799663,-0.4901195227119383,1.629550499472406,0.4389840371791607,-0.12269979641326953,-0.7678117807678405,-0.09742550657688956,-0.8375084335382509,-0.38913337609654225,Successful (Acquired)
1.3245047322510335,-0.21811582085623632,2.566942657026658,-0.16917250083253882,3.2138895569926125,-0.01646812242894397,0.8092947355244525,0.9321691070805507,-0.8375084335382509,-0.38913337609654225,Failed
1.3161854674865405,,1.6305348112227063,,1.8264367970858866,0.21839460875526337,-0.7678117807678405,-1.55601787592493,1.387806504179946,0.7186021361859967,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.12893759933405732,1.458691536350691,-0.6980223645437297,-0.8375084335382509,-0.6660672541671769,Failed
0.8003910520879687,-0.8115515755936498,0.7380843442211635,-1.0685340009850113,1.1327104171325235,0.4452238058748197,-0.7678117807678405,-1.3844187736486897,-0.2811796991087016,0.9955360142566314,Successful (Acquired)
0.1722865623687401,-0.6154824936319493,-0.23302669537416398,-0.16917250083253882,-0.25474234277420227,-0.09935529154304852,-0.7678117807678405,1.2753673116330306,-0.8375084335382509,-0.2506664370612249,Failed
-0.34905402953949377,-0.8115515755936498,-0.22088057754718252,-1.0685340009850113,1.1327104171325235,-0.13101828465680193,0.06712696315160877,0.9321691070805507,-0.8375084335382509,-0.6660672541671769,Successful (Acquired)
-0.39342344161679027,0.13350139946174652,-0.4690084131555181,0.7301889993199335,-0.25474234277420227,-0.12184918692407119,1.1803786217108745,0.3315722491137105,0.27514903532084767,-0.11219949802590752,Failed
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.12893759933405732,-0.7678117807678405,0.5031713513899505,-0.8375084335382509,0.7186021361859967,Failed
-0.8995120481234534,0.5923030512521256,-0.6801195087197197,0.7301889993199335,-0.9484687227275651,-0.12893759933405732,-0.7678117807678405,1.2753673116330306,0.27514903532084767,-0.6660672541671769,Failed
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,0.010467844729003348,0.15989793469821423,-1.1270201202343297,-0.2811796991087016,-0.9430011322378117,Successful (Acquired)
0.17783273887840215,-0.8115515755936498,-0.00600996932224852,-1.0685340009850113,0.4389840371791607,-0.03915104214089961,-0.7678117807678405,0.9321691070805507,0.27514903532084767,0.30320131908004455,Successful (Acquired)
-0.35875983843140236,0.9216991089477824,-0.4545487490757783,-0.16917250083253882,-0.25474234277420227,-0.12874857500312437,1.1803786217108745,1.2753673116330306,-0.2811796991087016,-0.2506664370612249,Successful (Acquired)
1.0887922305903959,0.5334823266636155,0.5639899887010958,0.7301889993199335,0.4389840371791607,-0.04623945455088574,1.1803786217108745,-1.64181742706305,-0.2811796991087016,1.1340029532919487,Successful (Acquired)
-0.5930857959646245,-0.14230244249771212,-0.5522960782548196,1.629550499472406,-0.25474234277420227,-0.08498944239214329,1.3659205648040853,-0.9554210179580898,0.8314777697503969,0.30320131908004455,Successful (Acquired)
-0.8995120481234534,-0.19981603987314425,-0.6801195087197197,0.7301889993199335,-0.9484687227275651,-0.11476077451408506,0.5309818208846362,-0.9554210179580898,-0.2811796991087016,-0.11219949802590752,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.07459310419083029,-0.7678117807678405,0.6747704536661906,-0.2811796991087016,-0.11219949802590752,Successful (Acquired)
1.4423609830813524,,1.273670301734727,,1.1327104171325235,-0.038914761727233405,1.7370044509905074,-1.2128196713724497,-0.8375084335382509,-1.081468071273129,Failed
-0.5598087369066521,1.159596261727979,-0.5384148007382693,1.629550499472406,-0.25474234277420227,-0.12510985663266483,2.015317365630324,1.2753673116330306,-0.8375084335382509,-0.6660672541671769,Failed
1.4645456891200006,-0.29392919921476046,1.292178671756794,-0.16917250083253882,1.1327104171325235,-0.020957450288601857,-0.7678117807678405,-0.6980223645437297,0.27514903532084767,0.4416682581153619,Successful (Acquired)
-0.3629194708136489,-0.2677866549532004,-0.4562839087653471,-0.16917250083253882,-0.25474234277420227,0.06244953573556834,-0.7678117807678405,-0.8696214668199697,-0.8375084335382509,0.9955360142566314,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.10530955796743688,0.902065707071058,0.9321691070805507,0.27514903532084767,-0.9430011322378117,Failed
-0.43640630956667126,-0.8115515755936498,-0.48693839661439553,-1.0685340009850113,-0.25474234277420227,-0.13096015967504004,1.8297754225371128,-0.9554210179580898,-0.8375084335382509,-0.5276003151318596,Failed
-0.7053958702852813,0.048538130611676326,-0.5991453898731767,-0.16917250083253882,-0.25474234277420227,-0.10389187548543966,1.5514625078972963,-0.9554210179580898,0.8314777697503969,0.026267441009409847,Successful (Acquired)
-0.6943035172659572,,-0.5945182973676599,,-0.25474234277420227,-0.060416279370858014,0.15989793469821423,-0.9554210179580898,1.387806504179946,-0.5276003151318596,Successful (Acquired)
-0.5334643984857573,-0.19981603987314425,-0.5274254560376671,0.7301889993199335,-0.25474234277420227,-0.10436443631277206,-0.7678117807678405,-0.9554210179580898,0.8314777697503969,0.5801351971506793,Successful (Acquired)
0.053043767411005756,,0.11458362910278173,,1.1327104171325235,-0.06965484354520661,-0.7678117807678405,0.7605700048043106,-0.2811796991087016,-0.8045341932024943,Successful (Acquired)
-0.8995120481234534,0.23415019486875277,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.12893759933405732,-0.7678117807678405,1.2753673116330306,1.387806504179946,-0.11219949802590752,Successful (Acquired)
-0.8995120481234534,-0.7331239428089695,-0.6801195087197197,0.7301889993199335,-0.9484687227275651,-0.13082784264338695,-0.7678117807678405,-1.1270201202343297,-0.8375084335382509,0.1647343800447272,Failed
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.11901382196007675,-0.7678117807678405,0.5889709025280706,-0.8375084335382509,-0.8045341932024943,Failed
-0.8995120481234534,0.1975506329025687,-0.6801195087197197,1.629550499472406,-0.9484687227275651,-0.09349553728412666,2.015317365630324,1.2753673116330306,-0.8375084335382509,1.549403770397901,Successful (Acquired)
-0.04401432150808034,-0.6599248188766014,-0.14482274448775095,-0.16917250083253882,0.4389840371791607,-0.07700464352561512,-0.7678117807678405,-1.64181742706305,0.27514903532084767,0.1647343800447272,Successful (Acquired)
-0.8995120481234534,1.8549879390854764,-0.6801195087197197,0.7301889993199335,-0.9484687227275651,-0.12657479519739528,-0.7678117807678405,-0.6122228134056097,-0.2811796991087016,-0.38913337609654225,Successful (Acquired)
1.5310998072359454,1.0445690669771146,1.347703781822995,2.5289119996248783,1.1327104171325235,0.02464466954897562,-0.30395692303481314,-0.9554210179580898,0.27514903532084767,2.5186723436451226,Successful (Acquired)
-0.37539836796038856,,-0.35217432739122023,,0.4389840371791607,0.06717514400889243,0.15989793469821423,-1.64181742706305,-0.2811796991087016,-0.11219949802590752,Successful (Acquired)
-0.44611211845857984,-0.48738402675030496,-0.4909871025567227,-0.16917250083253882,-0.25474234277420227,-0.11003516624076097,1.9225463940837182,1.2753673116330306,-0.2811796991087016,0.1647343800447272,Successful (Acquired)
1.086019142335565,1.247173785004205,0.976379608255276,0.7301889993199335,1.1327104171325235,-0.08404432073747847,-0.7678117807678405,1.2753673116330306,-0.8375084335382509,0.026267441009409847,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.060416279370858014,-0.7678117807678405,-0.26902460885312957,1.9441352386094954,-0.2506664370612249,Successful (Acquired)
-0.8995120481234534,0.336106117488837,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.10767236210409892,-0.7678117807678405,-0.6980223645437297,0.27514903532084767,-0.8045341932024943,Failed
0.6284595802884447,-0.8115515755936498,0.2759534802326783,-1.0685340009850113,0.4389840371791607,-0.007962027536960608,-0.7678117807678405,0.7605700048043106,0.27514903532084767,-0.8045341932024943,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.03206262973091347,-0.675040809221235,0.7605700048043106,-0.8375084335382509,-0.5276003151318596,Failed
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,0.07662636055554062,-0.7678117807678405,-1.3844187736486897,-0.8375084335382509,-0.38913337609654225,Failed
0.008674355333709255,,-0.301276309830536,,-0.25474234277420227,-0.09822114555745073,-0.7678117807678405,0.9321691070805507,-0.8375084335382509,-0.5276003151318596,Failed
-0.17989564599480087,-0.24948687397010838,-0.3799368824243207,-0.16917250083253882,-0.25474234277420227,-0.12066778485574017,-0.7678117807678405,1.2753673116330306,3.056792707468594,-0.2506664370612249,Successful (Acquired)
0.6756020806205723,0.07075929323400237,0.9624983307387258,0.7301889993199335,1.8264367970858866,0.5397359713413016,-0.7678117807678405,-0.9554210179580898,1.387806504179946,4.180275612068931,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,0.005742236455679256,2.015317365630324,-0.6980223645437297,-0.8375084335382509,-0.9430011322378117,Failed
0.298462077963552,1.5883339876175637,-0.18039351812391097,3.428273499777351,-0.25474234277420227,-0.10767236210409892,1.9225463940837182,1.2753673116330306,-0.8375084335382509,-0.5276003151318596,Failed
-0.8995120481234534,-0.45339871921027686,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.11901382196007675,-0.7678117807678405,1.2753673116330306,0.8314777697503969,-0.38913337609654225,Successful (Acquired)
-0.8995120481234534,-0.019432484468379835,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.10294675383077483,-0.7678117807678405,0.07417359569935048,-0.8375084335382509,-0.11219949802590752,Failed
-0.3698521914507265,-0.3331430156071006,-0.45917584158129504,0.7301889993199335,-0.25474234277420227,-0.0958583414207887,-0.7678117807678405,-0.9554210179580898,0.27514903532084767,0.5801351971506793,Successful (Acquired)
0.030859061372357503,-0.19458753102083226,0.09607525908071474,-0.16917250083253882,1.1327104171325235,0.15696170120205016,-0.7678117807678405,0.9321691070805507,0.27514903532084767,1.8263376484685356,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.12962281253368932,-0.7678117807678405,0.9321691070805507,-0.8375084335382509,-0.6660672541671769,Successful (Acquired)
-0.0315354243613407,0.1557225620840726,-0.3180495201630342,-0.16917250083253882,-0.25474234277420227,-0.1171235786507471,-0.7678117807678405,-0.18322505771500958,-0.2811796991087016,-0.11219949802590752,Successful (Acquired)
-0.6055646931113642,-0.8115515755936498,-0.5575015573235259,-1.0685340009850113,-0.25474234277420227,-0.1200181035047153,1.087607650164269,-1.55601787592493,-0.8375084335382509,-0.8045341932024943,Failed
0.8406008317830186,-0.8115515755936498,0.0457556280832201,-1.0685340009850113,-0.25474234277420227,-0.08876992901080256,-0.7678117807678405,0.07417359569935048,0.8314777697503969,1.964804587503853,Successful (Acquired)
0.9501378178488443,0.21846466831181674,0.4772320042226569,1.629550499472406,0.4389840371791607,-0.002291297608971698,-0.675040809221235,-1.64181742706305,0.27514903532084767,0.857069075221314,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.08168151660081642,0.15989793469821423,0.6747704536661906,0.8314777697503969,-0.6660672541671769,Successful (Acquired)
-0.8995120481234534,-0.3932708674086887,-0.6801195087197197,-0.16917250083253882,-0.9484687227275651,-0.12303058899240221,1.1803786217108745,0.1599731468374705,1.387806504179946,0.026267441009409847,Successful (Acquired)
1.0444228185130995,-0.8115515755936498,0.13077845287209033,-1.0685340009850113,-0.25474234277420227,-0.07081261757217101,-0.11841497994160219,0.9321691070805507,-0.2811796991087016,0.9955360142566314,Failed
1.9914324575378965,2.7307631718477383,1.128784467655734,2.5289119996248783,0.4389840371791607,0.05914160994424148,-0.7678117807678405,-0.09742550657688956,0.8314777697503969,-0.11219949802590752,Successful (Acquired)
2.0884905464569825,0.763536716165344,3.682361144137789,2.5289119996248783,3.2138895569926125,0.010066172751379072,1.1803786217108745,-1.64181742706305,-0.2811796991087016,1.4109368313625834,Successful (Acquired)
-0.8565291801735725,2.179155487928821,-0.6621895252608424,1.629550499472406,-0.25474234277420227,-0.008434588364293016,-0.7678117807678405,-0.6980223645437297,-0.2811796991087016,0.30320131908004455,Successful (Acquired)
1.5560576015294247,-0.8115515755936498,1.3685256980978204,-1.0685340009850113,1.1327104171325235,0.25155653173405723,-0.7678117807678405,0.7605700048043106,1.387806504179946,-0.8045341932024943,Successful (Acquired)
0.9778687003971547,-0.8115515755936498,0.10301589783898986,-1.0685340009850113,-0.25474234277420227,-0.08404432073747847,-0.7678117807678405,0.7605700048043106,0.27514903532084767,-0.38913337609654225,Successful (Acquired)
1.761266132386921,-0.8115515755936498,2.094690028182355,-1.0685340009850113,1.8264367970858866,-0.04191752663870209,2.015317365630324,-0.9554210179580898,0.27514903532084767,-0.8045341932024943,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.13118226326388627,-0.7678117807678405,1.2753673116330306,-0.8375084335382509,-0.6660672541671769,Failed
-0.6471610169338297,0.14265128995329254,-0.5748531542192138,-0.16917250083253882,-0.25474234277420227,-0.12084735797012648,1.1803786217108745,-1.55601787592493,0.27514903532084767,-0.38913337609654225,Successful (Acquired)
2.1550446645729275,-0.8115515755936498,1.8682516886936293,-1.0685340009850113,1.1327104171325235,0.007107838008896179,-0.7678117807678405,0.9321691070805507,-0.2811796991087016,0.1647343800447272,Successful (Acquired)
0.9293396559376116,0.27859252011340485,0.08277236812735408,0.7301889993199335,-0.25474234277420227,-0.12834171903322425,1.1803786217108745,-0.09742550657688956,-0.8375084335382509,-0.2506664370612249,Failed
-0.631909031532259,-0.09524586282690402,-0.5684909020241282,-0.16917250083253882,-0.25474234277420227,-0.0542729886155367,0.15989793469821423,-0.9554210179580898,-0.2811796991087016,-0.2506664370612249,Successful (Acquired)
-0.8995120481234534,-0.8115515755936498,-0.6801195087197197,-1.0685340009850113,-0.9484687227275651,-0.09349553728412666,0.7165237639778471,0.9321691070805507,-0.2811796991087016,-0.9430011322378117,Failed
0.8489200965475117,0.11781587290481049,0.7785714036444351,0.7301889993199335,1.1327104171325235,0.03882149436894789,-0.7678117807678405,0.9321691070805507,0.27514903532084767,0.1647343800447272,Successful (Acquired)
-0.8995120481234534,,-0.6801195087197197,,-0.9484687227275651,-0.08876992901080256,1.7370044509905074,0.7605700048043106,0.8314777697503969,3.3494739778570266,Failed
0.7477023752461791,1.2798519653311553,0.3505653468841359,1.629550499472406,0.4389840371791607,-0.05569067109753392,-0.7678117807678405,1.2753673116330306,1.387806504179946,2.2417384655744876,Successful (Acquired)
-0.814932856351107,0.039388240120130306,-0.6448379283651545,0.7301889993199335,-0.25474234277420227,-0.03324403179924449,-0.7678117807678405,-0.9554210179580898,-0.2811796991087016,0.026267441009409847,Successful (Acquired)
